country,date,confirmed,deaths,recovered,sick,new,deathsm1,deathsm3,deathsm7,confirmedm7,confirmedm3,new_deaths,new_deaths_3,new_deaths_7,new_deaths_sum7,new_3,new_sum7,estimation_dh,estimation_dl
Spain,2020/03/30,87956.0,7716.0,16780.0,63460.0,7846.0,6803.0,5138.0,2311.0,35136.0,65719.0,913.0,859.0,814.0,5405.0,7412.333333333333,52820.0,2863286.0,610652.0
Spain,2020/03/31,95923.0,8464.0,19259.0,68200.0,7967.0,7716.0,5982.0,2808.0,39885.0,73235.0,748.0,827.0,820.0,5656.0,7562.666666666667,56038.0,2921857.0,643130.0
Spain,2020/04/01,104118.0,9387.0,22647.0,72084.0,8195.0,8464.0,6803.0,3647.0,49515.0,80110.0,923.0,861.0,850.0,5740.0,8002.666666666667,54603.0,2978857.0,671609.0
Spain,2020/04/02,112065.0,10348.0,26743.0,74974.0,7947.0,9387.0,7716.0,4365.0,57786.0,87956.0,961.0,877.0,873.0,5983.0,8036.333333333333,54279.0,3040286.0,699174.0
Spain,2020/04/03,119199.0,11198.0,30513.0,77488.0,7134.0,10348.0,8464.0,5138.0,65719.0,95923.0,850.0,911.0,879.0,6060.0,7758.666666666667,53480.0,3102429.0,722000.0
Spain,2020/04/04,126168.0,11947.0,34219.0,80002.0,6969.0,11198.0,9387.0,5982.0,73235.0,104118.0,749.0,853.0,846.0,5965.0,7350.0,52933.0,3165286.0,748217.0
Spain,2020/04/05,131646.0,12641.0,38080.0,80925.0,5478.0,11947.0,10348.0,6803.0,80110.0,112065.0,694.0,764.0,835.0,5838.0,6527.0,51536.0,3217714.0,772000.0
Spain,2020/04/06,136675.0,13341.0,40437.0,82897.0,5029.0,12641.0,11198.0,7716.0,87956.0,119199.0,700.0,714.0,791.0,5625.0,5825.333333333333,48719.0,3271714.0,785043.0
Spain,2020/04/07,141942.0,14045.0,43208.0,84689.0,5267.0,13341.0,11947.0,8464.0,95923.0,126168.0,704.0,699.0,739.0,5581.0,5258.0,46019.0,3312857.0,813391.0
Spain,2020/04/08,148220.0,14792.0,48021.0,85407.0,6278.0,14045.0,12641.0,9387.0,104118.0,131646.0,747.0,717.0,719.0,5405.0,5524.666666666667,44102.0,3360143.0,839783.0
Spain,2020/04/09,153222.0,15447.0,52165.0,85610.0,5002.0,14792.0,13341.0,10348.0,112065.0,136675.0,655.0,702.0,700.0,5099.0,5515.666666666667,41157.0,3403143.0,869652.0
Spain,2020/04/10,158273.0,16081.0,55668.0,86524.0,5051.0,15447.0,14045.0,11198.0,119199.0,141942.0,634.0,679.0,688.0,4883.0,5443.666666666667,39074.0,3467857.0,871435.0
Spain,2020/04/11,163027.0,16606.0,59109.0,87312.0,4754.0,16081.0,14792.0,11947.0,126168.0,148220.0,525.0,605.0,653.0,4659.0,4935.666666666667,36859.0,3506143.0,889261.0
Spain,2020/04/12,166831.0,17209.0,62391.0,87231.0,3804.0,16606.0,15447.0,12641.0,131646.0,153222.0,603.0,587.0,633.0,4568.0,4536.333333333333,35185.0,3506143.0,906609.0
Spain,2020/04/13,170099.0,17756.0,64727.0,87616.0,3268.0,17209.0,16081.0,13341.0,136675.0,158273.0,547.0,558.0,593.0,4415.0,3942.0,33424.0,3585714.0,925304.0
Spain,2020/04/14,172541.0,18056.0,67504.0,86981.0,2442.0,17756.0,16606.0,14045.0,141942.0,163027.0,300.0,483.0,522.0,4011.0,3171.3333333333335,30599.0,3609143.0,944217.0
Spain,2020/04/15,177644.0,18708.0,70853.0,88083.0,5103.0,18056.0,17209.0,14792.0,148220.0,166831.0,652.0,500.0,525.0,3916.0,3604.3333333333335,29424.0,3632571.0,963348.0
Spain,2020/04/16,184948.0,19315.0,74797.0,90836.0,7304.0,18708.0,17756.0,15447.0,153222.0,170099.0,607.0,520.0,542.0,3868.0,4949.666666666667,31726.0,3659000.0,979304.0
Spain,2020/04/17,190839.0,20002.0,74797.0,96040.0,5891.0,19315.0,18056.0,16081.0,158273.0,172541.0,687.0,649.0,559.0,3921.0,6099.333333333333,32566.0,3693857.0,995739.0
Spain,2020/04/18,191726.0,20043.0,74797.0,96886.0,887.0,20002.0,18708.0,16606.0,163027.0,177644.0,41.0,445.0,457.0,3437.0,4694.0,28699.0,,1008261.0
Spain,2020/04/19,198674.0,20453.0,77357.0,100864.0,6948.0,20043.0,19315.0,17209.0,166831.0,184948.0,410.0,379.0,479.0,3244.0,4575.333333333333,31843.0,,1022652.0
Spain,2020/04/20,200210.0,20852.0,80587.0,98771.0,1536.0,20453.0,20002.0,17756.0,170099.0,190839.0,399.0,283.0,429.0,3096.0,3123.6666666666665,30111.0,,1035739.0
Spain,2020/04/21,204178.0,21282.0,82514.0,100382.0,3968.0,20852.0,20043.0,18056.0,172541.0,191726.0,430.0,413.0,393.0,3226.0,4150.666666666667,31637.0,,1055435.0
Spain,2020/04/22,208389.0,21717.0,85915.0,100757.0,4211.0,21282.0,20453.0,18708.0,177644.0,198674.0,435.0,421.0,343.0,3009.0,3238.3333333333335,30745.0,,1067087.0
Spain,2020/04/23,213024.0,22157.0,89250.0,101617.0,4635.0,21717.0,20852.0,19315.0,184948.0,200210.0,440.0,435.0,423.0,2842.0,4271.333333333333,28076.0,,1067087.0
Spain,2020/04/24,219764.0,22524.0,92355.0,104885.0,6740.0,22157.0,21282.0,20002.0,190839.0,204178.0,367.0,414.0,414.0,2522.0,5195.333333333333,28925.0,,1091304.0
Spain,2020/04/25,223759.0,22902.0,95708.0,105149.0,3995.0,22524.0,21717.0,20043.0,191726.0,208389.0,378.0,395.0,410.0,2859.0,5123.333333333333,32033.0,,1098435.0
Spain,2020/04/26,226629.0,23190.0,117727.0,85712.0,2870.0,22902.0,22157.0,20453.0,198674.0,213024.0,288.0,344.0,382.0,2737.0,4535.0,27955.0,,1105565.0
Spain,2020/04/27,229422.0,23521.0,120832.0,85069.0,2793.0,23190.0,22524.0,20852.0,200210.0,219764.0,331.0,332.0,361.0,2669.0,3219.3333333333335,29212.0,,1113609.0
Spain,2020/04/28,232128.0,23822.0,123903.0,84403.0,2706.0,23521.0,22902.0,21282.0,204178.0,223759.0,301.0,307.0,333.0,2540.0,2789.6666666666665,27950.0,,1124217.0
Spain,2020/04/29,236899.0,24275.0,132929.0,79695.0,4771.0,23822.0,23190.0,21717.0,208389.0,226629.0,453.0,362.0,350.0,2558.0,3423.3333333333335,28510.0,,
Spain,2020/04/30,213435.0,24543.0,112050.0,76842.0,-23464.0,24275.0,23521.0,22157.0,213024.0,229422.0,268.0,341.0,328.0,2386.0,-5329.0,411.0,,
Spain,2020/05/01,213435.0,24543.0,112050.0,76842.0,0.0,24543.0,23822.0,22524.0,219764.0,232128.0,0.0,240.0,271.0,2019.0,-6231.0,-6329.0,,
Spain,2020/05/02,216582.0,25100.0,117248.0,74234.0,3147.0,24543.0,24275.0,22902.0,223759.0,236899.0,557.0,275.0,316.0,2198.0,-6772.333333333333,-7177.0,,
Spain,2020/05/03,217466.0,25264.0,118902.0,73300.0,884.0,25100.0,24543.0,23190.0,226629.0,213435.0,164.0,240.0,288.0,2074.0,1343.6666666666667,-9163.0,,
Spain,2020/05/04,218011.0,25428.0,121343.0,71240.0,545.0,25264.0,24543.0,23521.0,229422.0,213435.0,164.0,295.0,231.0,1907.0,1525.3333333333333,-11411.0,,
Spain,2020/05/05,219329.0,25613.0,123486.0,70230.0,1318.0,25428.0,25100.0,23822.0,232128.0,216582.0,185.0,171.0,214.0,1791.0,915.6666666666666,-12799.0,,
Spain,2020/05/06,220325.0,25857.0,126002.0,68466.0,996.0,25613.0,25264.0,24275.0,236899.0,217466.0,244.0,198.0,263.0,1582.0,953.0,-16574.0,,
UK,2020/01/22,,,,,,,,,,,,,,,,,,
UK,2020/01/23,,,,,,,,,,,,,,,,,,
UK,2020/01/24,,,,,,,,,,,,,,,,,,
UK,2020/01/25,,,,,,,,,,,,,,,,,,
UK,2020/01/26,,,,,,,,,,,,,,,,,,
UK,2020/01/27,,,,,,,,,,,,,,,,,,
UK,2020/01/28,,,,,,,,,,,,,,,,,,
UK,2020/01/29,,,,,,,,,,,,,,,,,,
UK,2020/01/30,,,,,,,,,,,,,,,,,,
UK,2020/01/31,2.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0
UK,2020/02/01,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
UK,2020/02/02,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
UK,2020/02/03,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,,,0.0,,0.0,0.0
UK,2020/02/04,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,,,0.0,,0.0,0.0
UK,2020/02/05,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UK,2020/02/06,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UK,2020/02/07,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0
UK,2020/02/08,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0
UK,2020/02/09,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0
UK,2020/02/10,8.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,6.0,0.0,0.0
UK,2020/02/11,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,6.0,0.0,0.0
UK,2020/02/12,9.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0
UK,2020/02/13,9.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.0,0.0,0.0
UK,2020/02/14,9.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,0.0,0.0
UK,2020/02/15,9.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,143.0,0.0
UK,2020/02/16,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,286.0,0.0
UK,2020/02/17,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,286.0,0.0
UK,2020/02/18,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,429.0,0.0
UK,2020/02/19,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0
UK,2020/02/20,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.0
UK,2020/02/21,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,0.0
UK,2020/02/22,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,0.0
UK,2020/02/23,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,0.0
UK,2020/02/24,13.0,0.0,8.0,5.0,4.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,3000.0,0.0
UK,2020/02/25,13.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,3000.0,0.0
UK,2020/02/26,13.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,8000.0,43.0
UK,2020/02/27,15.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,8000.0,87.0
UK,2020/02/28,20.0,0.0,8.0,12.0,5.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,2.3333333333333335,11.0,10286.0,87.0
UK,2020/02/29,23.0,0.0,8.0,15.0,3.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,3.3333333333333335,14.0,19714.0,130.0
UK,2020/03/01,36.0,0.0,8.0,28.0,13.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,7.0,27.0,25429.0,174.0
UK,2020/03/02,40.0,0.0,8.0,32.0,4.0,0.0,0.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,6.666666666666667,27.0,33429.0,261.0
UK,2020/03/03,51.0,0.0,8.0,43.0,11.0,0.0,0.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0,9.333333333333334,38.0,40286.0,348.0
UK,2020/03/04,85.0,0.0,8.0,77.0,34.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,16.333333333333332,72.0,48000.0,348.0
UK,2020/03/05,115.0,1.0,8.0,106.0,30.0,0.0,0.0,0.0,15.0,40.0,1.0,0.0,0.0,1.0,25.0,100.0,60429.0,348.0
UK,2020/03/06,163.0,2.0,8.0,153.0,48.0,1.0,0.0,0.0,20.0,51.0,1.0,1.0,0.0,2.0,37.333333333333336,143.0,66571.0,913.0
UK,2020/03/07,206.0,2.0,18.0,186.0,43.0,2.0,0.0,0.0,23.0,85.0,0.0,1.0,0.0,2.0,40.333333333333336,183.0,82857.0,913.0
UK,2020/03/08,273.0,3.0,18.0,252.0,67.0,2.0,1.0,0.0,36.0,115.0,1.0,1.0,1.0,3.0,52.666666666666664,237.0,108714.0,2435.0
UK,2020/03/09,321.0,4.0,18.0,299.0,48.0,3.0,2.0,0.0,40.0,163.0,1.0,1.0,1.0,4.0,52.666666666666664,281.0,145857.0,2435.0
UK,2020/03/10,382.0,6.0,18.0,358.0,61.0,4.0,2.0,0.0,51.0,206.0,2.0,1.0,1.0,6.0,58.666666666666664,331.0,175857.0,3130.0
UK,2020/03/11,459.0,8.0,19.0,432.0,77.0,6.0,3.0,0.0,85.0,273.0,2.0,2.0,1.0,8.0,62.0,374.0,201571.0,6000.0
UK,2020/03/12,459.0,8.0,19.0,432.0,0.0,8.0,4.0,1.0,115.0,321.0,0.0,1.0,1.0,7.0,46.0,344.0,256143.0,7739.0
UK,2020/03/13,801.0,8.0,19.0,774.0,342.0,8.0,6.0,2.0,163.0,382.0,0.0,1.0,1.0,6.0,139.66666666666666,638.0,336714.0,10174.0
UK,2020/03/14,1143.0,21.0,19.0,1103.0,342.0,8.0,8.0,2.0,206.0,459.0,13.0,4.0,3.0,19.0,228.0,937.0,418000.0,12261.0
UK,2020/03/15,1144.0,21.0,19.0,1104.0,1.0,21.0,8.0,3.0,273.0,459.0,0.0,4.0,3.0,18.0,228.33333333333334,871.0,515857.0,14609.0
UK,2020/03/16,1551.0,56.0,21.0,1474.0,407.0,21.0,8.0,4.0,321.0,801.0,35.0,16.0,10.0,52.0,250.0,1230.0,617143.0,18391.0
UK,2020/03/17,1960.0,56.0,53.0,1851.0,409.0,56.0,21.0,6.0,382.0,1143.0,0.0,12.0,10.0,50.0,272.3333333333333,1578.0,706143.0,20261.0
UK,2020/03/18,2642.0,72.0,67.0,2503.0,682.0,56.0,21.0,8.0,459.0,1144.0,16.0,17.0,13.0,64.0,499.3333333333333,2183.0,769286.0,25217.0
UK,2020/03/19,2716.0,138.0,67.0,2511.0,74.0,72.0,56.0,8.0,459.0,1551.0,66.0,27.0,23.0,130.0,388.3333333333333,2257.0,881571.0,33087.0
UK,2020/03/20,4014.0,178.0,67.0,3769.0,1298.0,138.0,56.0,8.0,801.0,1960.0,40.0,41.0,31.0,170.0,684.6666666666666,3213.0,1015857.0,44391.0
UK,2020/03/21,5067.0,234.0,67.0,4766.0,1053.0,178.0,72.0,21.0,1143.0,2642.0,56.0,54.0,36.0,213.0,808.3333333333334,3924.0,1141857.0,53522.0
UK,2020/03/22,5741.0,282.0,95.0,5364.0,674.0,234.0,138.0,21.0,1144.0,2716.0,48.0,48.0,45.0,261.0,1008.3333333333334,4597.0,1282000.0,61348.0
UK,2020/03/23,6726.0,336.0,140.0,6250.0,985.0,282.0,178.0,56.0,1551.0,4014.0,54.0,53.0,53.0,280.0,904.0,5175.0,1413143.0,77957.0
UK,2020/03/24,8164.0,423.0,140.0,7601.0,1438.0,336.0,234.0,56.0,1960.0,5067.0,87.0,63.0,57.0,367.0,1032.3333333333333,6204.0,1518429.0,102478.0
UK,2020/03/25,9640.0,466.0,140.0,9034.0,1476.0,423.0,282.0,72.0,2642.0,5741.0,43.0,61.0,58.0,394.0,1299.6666666666667,6998.0,1621000.0,127217.0
UK,2020/03/26,11812.0,580.0,150.0,11082.0,2172.0,466.0,336.0,138.0,2716.0,6726.0,114.0,81.0,69.0,442.0,1695.3333333333333,9096.0,1732714.0,157000.0
UK,2020/03/27,14745.0,761.0,151.0,13833.0,2933.0,580.0,423.0,178.0,4014.0,8164.0,181.0,113.0,96.0,583.0,2193.6666666666665,10731.0,1842000.0,187826.0
UK,2020/03/28,17312.0,1021.0,151.0,16140.0,2567.0,761.0,466.0,234.0,5067.0,9640.0,260.0,185.0,137.0,787.0,2557.3333333333335,12245.0,1965571.0,214913.0
UK,2020/03/29,19780.0,1231.0,151.0,18398.0,2468.0,1021.0,580.0,282.0,5741.0,11812.0,210.0,217.0,162.0,949.0,2656.0,14039.0,2086714.0,234130.0
UK,2020/03/30,22453.0,1411.0,171.0,20871.0,2673.0,1231.0,761.0,336.0,6726.0,14745.0,180.0,217.0,189.0,1075.0,2569.3333333333335,15727.0,2214000.0,268304.0
UK,2020/03/31,25481.0,1793.0,179.0,23509.0,3028.0,1411.0,1021.0,423.0,8164.0,17312.0,382.0,257.0,243.0,1370.0,2723.0,17317.0,2299286.0,309174.0
UK,2020/04/01,29865.0,2357.0,179.0,27329.0,4384.0,1793.0,1231.0,466.0,9640.0,19780.0,564.0,375.0,319.0,1891.0,3361.6666666666665,20225.0,2364286.0,347522.0
UK,2020/04/02,34173.0,2926.0,192.0,31055.0,4308.0,2357.0,1411.0,580.0,11812.0,22453.0,569.0,505.0,381.0,2346.0,3906.6666666666665,22361.0,2482571.0,390174.0
UK,2020/04/03,38689.0,3611.0,208.0,34870.0,4516.0,2926.0,1793.0,761.0,14745.0,25481.0,685.0,606.0,476.0,2850.0,4402.666666666667,23944.0,2593000.0,430087.0
UK,2020/04/04,42477.0,4320.0,215.0,37942.0,3788.0,3611.0,2357.0,1021.0,17312.0,29865.0,709.0,654.0,582.0,3299.0,4204.0,25165.0,2684429.0,462130.0
UK,2020/04/05,48436.0,4943.0,229.0,43264.0,5959.0,4320.0,2926.0,1231.0,19780.0,34173.0,623.0,672.0,630.0,3712.0,4754.333333333333,28656.0,2795286.0,493348.0
UK,2020/04/06,52279.0,5385.0,287.0,46607.0,3843.0,4943.0,3611.0,1411.0,22453.0,38689.0,442.0,591.0,606.0,3974.0,4530.0,29826.0,2911571.0,527348.0
UK,2020/04/07,55949.0,6171.0,325.0,49453.0,3670.0,5385.0,4320.0,1793.0,25481.0,42477.0,786.0,617.0,649.0,4378.0,4490.666666666667,30468.0,2970571.0,560609.0
UK,2020/04/08,61474.0,7111.0,345.0,54018.0,5525.0,6171.0,4943.0,2357.0,29865.0,48436.0,940.0,723.0,700.0,4754.0,4346.0,31609.0,3022429.0,598217.0
UK,2020/04/09,65872.0,7993.0,359.0,57520.0,4398.0,7111.0,5385.0,2926.0,34173.0,52279.0,882.0,869.0,735.0,5067.0,4531.0,31699.0,3106429.0,635087.0
UK,2020/04/10,74605.0,8974.0,588.0,65043.0,8733.0,7993.0,6171.0,3611.0,38689.0,55949.0,981.0,934.0,806.0,5363.0,6218.666666666667,35916.0,3738000.0,673826.0
UK,2020/04/11,79874.0,9892.0,622.0,69360.0,5269.0,8974.0,7111.0,4320.0,42477.0,61474.0,918.0,927.0,901.0,5572.0,6133.333333333333,37397.0,3834571.0,699783.0
UK,2020/04/12,85206.0,10629.0,626.0,73951.0,5332.0,9892.0,7993.0,4943.0,48436.0,65872.0,737.0,879.0,892.0,5686.0,6444.666666666667,36770.0,3940429.0,719565.0
UK,2020/04/13,89570.0,11347.0,304.0,77919.0,4364.0,10629.0,8974.0,5385.0,52279.0,74605.0,718.0,791.0,847.0,5962.0,4988.333333333333,37291.0,4029286.0,755565.0
UK,2020/04/14,94845.0,12129.0,323.0,82393.0,5275.0,11347.0,9892.0,6171.0,55949.0,79874.0,782.0,746.0,827.0,5958.0,4990.333333333333,38896.0,4074286.0,789174.0
UK,2020/04/15,99483.0,12894.0,368.0,86221.0,4638.0,12129.0,10629.0,7111.0,61474.0,85206.0,765.0,755.0,784.0,5783.0,4759.0,38009.0,4115571.0,817000.0
UK,2020/04/16,104145.0,13759.0,375.0,90011.0,4662.0,12894.0,11347.0,7993.0,65872.0,89570.0,865.0,804.0,773.0,5766.0,4858.333333333333,38273.0,4214429.0,850739.0
UK,2020/04/17,109769.0,14607.0,394.0,94768.0,5624.0,13759.0,12129.0,8974.0,74605.0,94845.0,848.0,826.0,796.0,5633.0,4974.666666666667,35164.0,4307143.0,886130.0
UK,2020/04/18,115314.0,15498.0,414.0,99402.0,5545.0,14607.0,12894.0,9892.0,79874.0,99483.0,891.0,868.0,830.0,5606.0,5277.0,35440.0,,904087.0
UK,2020/04/19,121172.0,16095.0,436.0,104641.0,5858.0,15498.0,13759.0,10629.0,85206.0,104145.0,597.0,779.0,793.0,5466.0,5675.666666666667,35966.0,,919870.0
UK,2020/04/20,125856.0,16550.0,446.0,108860.0,4684.0,16095.0,14607.0,11347.0,89570.0,109769.0,455.0,648.0,731.0,5203.0,5362.333333333333,36286.0,,945435.0
UK,2020/04/21,130172.0,17378.0,638.0,112156.0,4316.0,16550.0,15498.0,12129.0,94845.0,115314.0,828.0,627.0,724.0,5249.0,4952.666666666667,35327.0,,1137652.0
UK,2020/04/22,134638.0,18151.0,683.0,115804.0,4466.0,17378.0,16095.0,12894.0,99483.0,121172.0,773.0,685.0,709.0,5257.0,4488.666666666667,35155.0,,1167043.0
UK,2020/04/23,139246.0,18791.0,712.0,119743.0,4608.0,18151.0,16550.0,13759.0,104145.0,125856.0,640.0,747.0,659.0,5032.0,4463.333333333333,35101.0,,1199261.0
UK,2020/04/24,144640.0,19567.0,724.0,124349.0,5394.0,18791.0,17378.0,14607.0,109769.0,130172.0,776.0,730.0,694.0,4960.0,4822.666666666667,34871.0,,1226304.0
UK,2020/04/25,149569.0,20381.0,774.0,128414.0,4929.0,19567.0,18151.0,15498.0,115314.0,134638.0,814.0,743.0,766.0,4883.0,4977.0,34255.0,,1240000.0
UK,2020/04/26,154037.0,20794.0,778.0,132465.0,4468.0,20381.0,18791.0,16095.0,121172.0,139246.0,413.0,668.0,683.0,4699.0,4930.333333333333,32865.0,,1252565.0
UK,2020/04/27,158348.0,21157.0,807.0,136384.0,4311.0,20794.0,19567.0,16550.0,125856.0,144640.0,363.0,530.0,601.0,4607.0,4569.333333333333,32492.0,,1282652.0
UK,2020/04/28,162350.0,21745.0,813.0,139792.0,4002.0,21157.0,20381.0,17378.0,130172.0,149569.0,588.0,455.0,591.0,4367.0,4260.333333333333,32178.0,,1310870.0
UK,2020/04/29,166441.0,26166.0,857.0,139418.0,4091.0,21745.0,20794.0,18151.0,134638.0,154037.0,4421.0,1791.0,1320.0,8015.0,4134.666666666667,31803.0,,
UK,2020/04/30,172481.0,26842.0,859.0,144780.0,6040.0,26166.0,21157.0,18791.0,139246.0,158348.0,676.0,1895.0,1292.0,8051.0,4711.0,33235.0,,
UK,2020/05/01,178685.0,27583.0,892.0,150210.0,6204.0,26842.0,21745.0,19567.0,144640.0,162350.0,741.0,1946.0,1358.0,8016.0,5445.0,34045.0,,
UK,2020/05/02,183500.0,28205.0,896.0,154399.0,4815.0,27583.0,26166.0,20381.0,149569.0,166441.0,622.0,680.0,1410.0,7824.0,5686.333333333333,33931.0,,
UK,2020/05/03,187842.0,28520.0,901.0,158421.0,4342.0,28205.0,26842.0,20794.0,154037.0,172481.0,315.0,559.0,1355.0,7726.0,5120.333333333333,33805.0,,
UK,2020/05/04,191832.0,28809.0,910.0,162113.0,3990.0,28520.0,27583.0,21157.0,158348.0,178685.0,289.0,409.0,529.0,7652.0,4382.333333333333,33484.0,,
UK,2020/05/05,196243.0,29501.0,926.0,165816.0,4411.0,28809.0,28205.0,21745.0,162350.0,183500.0,692.0,432.0,532.0,7756.0,4247.666666666667,33893.0,,
UK,2020/05/06,202359.0,30150.0,934.0,171275.0,6116.0,29501.0,28520.0,26166.0,166441.0,187842.0,649.0,543.0,513.0,3984.0,4839.0,35918.0,,
US,2020/01/22,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0
US,2020/01/23,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
US,2020/01/24,2.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,,,,,,0.0,0.0
US,2020/01/25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.3333333333333333,,0.0,0.0
US,2020/01/26,5.0,0.0,0.0,0.0,3.0,0.0,0.0,,,1.0,0.0,0.0,,,1.3333333333333333,,0.0,0.0
US,2020/01/27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,1.0,,0.0,0.0
US,2020/01/28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,1.0,,0.0,0.0
US,2020/01/29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
US,2020/01/30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
US,2020/01/31,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,0.0,0.0
US,2020/02/01,8.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
US,2020/02/02,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
US,2020/02/03,11.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1.6666666666666667,6.0,0.0,0.0
US,2020/02/04,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
US,2020/02/05,12.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,0.0
US,2020/02/06,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.0,0.0,0.0
